"payment date","payment time","Receipt number / ID","INV. No","cash tray code","menu name","order type","quantity","unit price","balance before reduction","all discounts","Total discount %","net price","Item tax type","table","customer name","telephone number","payment type","note","group","Category","branch"
"05/10/2022","13:14","DCUHW","","GAY","ชากุหลาบ/Rose Milk Teaปกติ x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"05/10/2022","13:14","DCUHW","","GAY","ส้มหน้านิ่ม/Orange Fudge Cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Bakery","1"
"05/10/2022","13:26","6U1PP","","GAY","I เอสเพรสโซ่/Iced Espressoปกติ x 250% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","13:28","IUEKE","","GAY","P ชอคโกแลต/Chocolateปกติ x 2กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"05/10/2022","13:28","IUEKE","","GAY","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"05/10/2022","13:28","IUEKE","","GAY","มัทฉะ excellent/Matcha Excellent","Take Away","1","85","85.00","0","0","85.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"05/10/2022","13:28","IUEKE","","GAY","มันทอด/Fried Potato","Take Away","1","25","25.00","0","0","25.00","VATable","Counter","","","คนละครึ่ง","","","ขนมขบเคี้ยว","1"
"05/10/2022","13:42","67439","","GAY","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","13:42","67439","","GAY","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","13:46","Q1UZA","","GAY","สตรอว์เบอร์รี่/Strawberryปกติ x 1กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"05/10/2022","13:46","Q1UZA","","GAY","P คาปูชิโน่/Cappucinoปกติ x 3กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"05/10/2022","13:48","6JLW2","","GAY","I ไดโนเพรสโซ่/Dinopressoปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"05/10/2022","13:48","6JLW2","","GAY","P ชาเขียว/Green Milk Teaน้อย x 1ปกติ x 2กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"05/10/2022","13:48","6JLW2","","GAY","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"05/10/2022","13:59","4WMW0","","GAY","H ชาเขียว/Green Milk Teaกลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"05/10/2022","14:09","EQ4O1","","GAY","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"05/10/2022","14:46","U3IZI","","GAY","P ชาเขียว/Green Milk Teaมาก x 1ปกติ x 2กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"05/10/2022","15:01","X9N1K","","GAY","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"05/10/2022","15:07","3QKT4","","GAY","โกโก้/Cocoaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","15:20","JTI1K","","GAY","ชานม/Thai milk Tea100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","15:20","JTI1K","","GAY","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","15:25","DMAYR","","GAY","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"05/10/2022","15:25","DMAYR","","GAY","I นมสด/Dino Fresh Milkปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"05/10/2022","15:25","DMAYR","","GAY","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"05/10/2022","15:39","GSA92","","GAY","Hนมสด/Dino Fresh Milkกลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","โอนเงิน","","","Hot","1"
"05/10/2022","16:01","ENFB4","","GAY","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"05/10/2022","16:01","ENFB4","","GAY","นมสดฮอกไกโด","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Bakery","1"
"05/10/2022","16:01","ENFB4","","GAY","ชากุหลาบ/Rose Milk Teaปกติ x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"05/10/2022","16:01","ENFB4","","GAY","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"05/10/2022","16:01","ENFB4","","GAY","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"05/10/2022","16:01","ENFB4","","GAY","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"05/10/2022","16:16","QGHHL","","GAY","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","16:17","F0SWP","","GAY","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","16:17","F0SWP","","GAY","ชาเขียว/Green Milk Teaปกติ x 10% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","16:52","7F1OA","","GAY","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 125% x 1","Dine-In","2","65","130.00","0","0","130.00","VATable","Counter","","","โอนเงิน","","","Frappe","1"
"05/10/2022","16:58","MCC1N","","GAY","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"05/10/2022","16:58","MCC1N","","GAY","คุกกี้กาแฟ","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"05/10/2022","17:34","N68K6","","GAY","I คาปูชิโน่/CappucinoIcedปกติ x 225% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","07:37","QM9HH","","PLM","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","07:42","B0WLF","","PLM","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","08:10","UDXBS","","PLM","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","08:40","U1G4I","","PLM","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","08:41","GBKED","","PLM","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:04","ZEYK7","","PLM","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Delivery","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:04","ZEYK7","","PLM","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Delivery","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:05","VTSNE","","PLM","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:05","VTSNE","","PLM","ชานม/Thai milk Tea100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:05","VTSNE","","PLM","มันทอด/Fried Potato","Take Away","1","25","25.00","0","0","25.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"06/10/2022","09:25","9EDPS","","PLM","I อเมริกาโน่/Iced Americanoปกติ x 225% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:25","9EDPS","","PLM","I คาปูชิโน่/CappucinoIcedปกติ x 225% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:25","9EDPS","","PLM","โกโก้/Cocoaปกติ x 150% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:43","SBC8B","","PLM","ลาเต้/Latteปกติ x 1ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"06/10/2022","09:44","52BJL","","PLM","I คาปูชิโน่/CappucinoIcedปกติ x 275% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","09:44","52BJL","","PLM","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","10:05","GR8QF","","PLM","I เอสเพรสโซ่/Iced Espressoปกติ x 250% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","10:47","OHNHE","","PLM","เกนมัทฉะ/Gen Matcha","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","11:06","IMSFF","","PLM","อเมริกาโน่/Americanoปกติ x 2ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"06/10/2022","11:40","6RA8W","","PLM","คุกกี้กาแฟ","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"06/10/2022","11:47","33NZ3","","PLM","เอสเพรสโซ่/Espressoปกติ x 1ทานที่ร้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"06/10/2022","11:53","NVM51","","PLM","อเมริกาโน่/Americanoปกติ x 2กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"06/10/2022","11:53","NVM51","","PLM","ยุสุเอสเพรสโซ่/Yuzu Espressoปกติ x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","12:18","5X5SM","","PLM","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","12:18","5X5SM","","PLM","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","12:31","ZFVVI","","PLM","ชอคโกแลต/Chocolateปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","12:52","P8PTM","","PLM","I อเมริกาโน่/Iced Americanoปกติ x 275% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","12:52","P8PTM","","PLM","มัจฉะ มีเดียม/Matcha Medium","Dine-In","1","75","75.00","0","0","75.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","12:57","TDGCK","","PLM","ชาเขียว/Green Milk Teaปกติ x 10% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","12:58","8Q7XS","","PLM","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"06/10/2022","12:58","O742G","","PLM","ชาเขียว/Green Milk Teaปกติ x 175% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","12:58","O742G","","PLM","คุกกี้กาแฟ","Dine-In","2","15","30.00","0","0","30.00","VATable","Counter","","","คนละครึ่ง","","","Cookie","1"
"06/10/2022","13:00","WLGV8","","PLM","I นมสด/Dino Fresh Milkปกติ x 175% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","13:00","WLGV8","","PLM","นมสดสตรอเบอร์รี่/Fresh cream strawberry sauce cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"06/10/2022","13:14","FCA2I","","PLM","I เอสเพรสโซ่/Iced Espressoปกติ x 250% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"06/10/2022","13:19","YITAM","","PLM","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","13:37","AXK57","","PLM","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","13:56","QL5SW","","PLM","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"06/10/2022","13:56","QL5SW","","PLM","เกนมัทฉะ/Gen Matcha","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Iced","1"
